69;1;69;"izar";"a";"izar";"fff";
70;1;70;"izar";"a";"izar";"fff";
71;1;71;"izar";"a";"izar";"fff";
72;1;72;"izar";"a";"izar";"fff";
73;1;73;"izar";"a";"izar";"fff";
74;1;74;"izar";"a";"izar";"fff";
75;1;75;"izer";"a";"izar";"fff";
76;1;76;"izer";"a";"izar";"fff";
77;1;77;"izar";"a";"izar";"fff";
78;1;78;"izar";"a";"izar";"fff";
79;1;79;"izar";"a";"izar";"fff";
80;1;80;"izar";"a";"izar";"fff";
81;1;81;"izar";"a";"izar";"fff";
82;1;82;"izar";"a";"izar";"fff";
83;1;83;"izar";"a";"izar";"fff";
84;1;84;"izar";"a";"izar";"fff";
85;1;85;"izar";"a";"izar";"fff";
86;1;86;"izer";"a";"izar";"fff";
87;1;87;"izar";"a";"izar";"fff";
88;1;88;"izar";"a";"izar";"fff";
89;1;89;"izar";"a";"izar";"fff";
90;1;90;"izer";"a";"izar";"fff";
91;1;91;"izer";"a";"izar";"fff";
92;1;92;"izer";"a";"izar";"fff";
93;1;93;"izar";"a";"izar";"fff";
94;1;94;"izer";"a";"izar";"fff";
95;1;95;"izer";"a";"izar";"fff";
96;1;96;"izer";"a";"izar";"fff";
97;1;97;"izar,izer";"a";"izar";"fff";
98;1;98;"izar";"a";"izar";"fff";
99;1;99;"izar";"a";"izar";"fff";
100;1;100;"izar";"a";"izar";"fff";
101;1;101;"izar";"a";"izar";"fff";
102;1;102;"izar";"a";"izar";"fff";
103;1;103;"izar";"a";"izar";"fff";
104;1;104;"izar";"a";"izar";"fff";
105;1;105;"izar";"a";"izar";"fff";
106;1;106;"izar";"a";"izar";"fff";
107;1;107;"izar";"a";"izar";"fff";
108;1;108;"izar";"a";"izar";"fff";
109;1;109;"izar";"a";"izar";"fff";
110;1;110;"izar";"a";"izar";"fff";
111;1;111;"izar";"a";"izar";"fff";
112;1;112;"izar";"a";"izar";"fff";
113;1;113;"izar";"a";"izar";"fff";
114;1;114;"izar";"a";"izar";"fff";
115;1;115;"izar";"a";"izar";"fff";
116;1;116;"izar";"a";"izar";"fff";
117;1;117;"izar";"a";"izar";"fff";
118;1;118;"izar";"a";"izar";"fff";
119;1;119;"izar";"a";"izar";"fff";
120;1;120;"izar";"a";"izar";"fff";
121;1;121;"izar";"a";"izar";"fff";
122;1;122;"izar";"a";"izar";"fff";
123;1;123;"izar";"a";"izar";"fff";
124;1;124;"izar";"a";"izar";"fff";
125;1;125;"izar";"a";"izar";"fff";
126;1;126;"izar";"a";"izar";"fff";
127;1;127;"izar";"a";"izar";"fff";
128;1;128;"izar";"a";"izar";"fff";
129;1;129;"izar";"a";"izar";"fff";
130;1;130;"izar";"a";"izar";"fff";
131;1;131;"izar";"a";"izar";"fff";
132;1;132;"izar";"a";"izar";"fff";
133;1;133;"izar";"a";"izar";"fff";
134;1;134;"izar";"a";"izar";"fff";
135;1;135;"izar";"a";"izar";"fff";
136;1;136;"izar";"a";"izar";"fff";
137;1;137;"izar";"a";"izar";"fff";
138;1;138;"izar";"a";"izar";"fff";
139;1;139;"izar";"a";"izar";"fff";
140;1;140;"izar";"a";"izar";"fff";
141;1;141;"izar";"a";"izar";"fff";
142;1;142;"izar";"a";"izar";"fff";
143;1;143;"izar";"a";"izar";"fff";
144;1;144;"izar";"a";"izar";"fff";
145;1;145;"izar";"a";"izar";"fff";
146;2;1;"iretargibete";"a";"iretargibete";"fff";
147;2;2;"idergioso";"a";"ilargibete";"fff";
148;2;3;"ilergibete";"a";"ilargibete";"fff";
149;2;4;"illargibete";"a";"ilargibete";"fff";
150;2;5;"iretargibete";"a";"iretargibete";"fff";
151;2;6;"iretargibete";"a";"iretargibete";"fff";
152;2;7;"idergibete";"a";"ilargibete";"fff";
153;2;8;"igertargi,idargibete,itargibete";"a";"iretargibete";"fff";
154;2;9;"illargibete";"a";"ilargibete";"fff";
155;2;10;"igetargibete";"a";"iretargibete";"fff";
156;2;11;"itargibete,illargibete";"a";"iretargibete";"fff";
157;2;12;"itargibete";"a";"iretargibete";"fff";
158;2;13;"igetargibete";"a";"iretargibete";"fff";
159;2;14;"idargibete";"a";"ilargibete";"fff";
160;2;15;"igetargioso";"a";"iretargibete";"fff";
161;2;16;"idergibete";"a";"ilargibete";"fff";
162;2;17;"idergibete";"a";"ilargibete";"fff";
163;2;18;"idergibete";"a";"ilargibete";"fff";
164;2;19;"igitargibete";"a";"iretargibete";"fff";
165;2;20;"illargibete";"a";"ilargibete";"fff";
166;2;21;"iretargibete";"a";"iretargibete";"fff";
167;2;22;"idargibete";"a";"ilargibete";"fff";
168;2;23;"idargibete";"a";"ilargibete";"fff";
169;2;24;"idargibete";"a";"ilargibete";"fff";
170;2;25;"iretargibete";"a";"iretargibete";"fff";
171;2;26;"iritargibete";"a";"iretargibete";"fff";
172;2;27;"itargibete";"a";"iretargibete";"fff";
173;2;28;"itargioso,itargibete";"a";"Iretargioso,iretargibete";"fff";
174;2;29;"idergibete";"a";"ilargibete";"fff";
175;2;30;"iretargibete";"a";"iretargibete";"fff";
176;2;31;"ilbera";"a";"ilbera";"fff";
177;2;32;"ilbete";"a";"ilbete";"fff";
178;2;33;"irutargibete,ilbetie";"a";"iretargibete,ilbete";"fff";
179;2;34;"illetargioso";"a";"iretargibete";"fff";
180;2;35;"igetargibete";"a";"iretargibete";"fff";
181;2;36;"itargioso,illargibete";"a";"Iretargioso,ilargibete";"fff";
182;2;37;"iretargibete";"a";"iretargibete";"fff";
183;2;38;"ietargibete";"a";"iretargibete";"fff";
184;2;39;"ilbera";"a";"ilbera";"fff";
185;2;40;"illbete";"a";"ilbete";"fff";
186;2;41;"ilbete,illargibete";"a";"ilbete,ilargibete";"fff";
187;2;42;"iratargibete,ilbete";"a";"iretargibete,ilbete";"fff";
188;2;43;"ilbete";"a";"ilbete";"fff";
189;2;44;"ilbete";"a";"ilbete";"fff";
190;2;45;"ilbete";"a";"ilbete";"fff";
191;2;46;"illargibete";"a";"ilargibete";"fff";
192;2;47;"ilbete";"a";"ilbete";"fff";
193;2;48;"illargibete,ilbete";"a";"ilargibete,ilbete";"fff";
194;2;49;"illbete";"a";"ilbete";"fff";
195;2;50;"illargibete";"a";"ilargibete";"fff";
196;2;51;"illargibete";"a";"ilargibete";"fff";
197;2;52;"illargibete";"a";"ilargibete";"fff";
198;2;53;"illergibete";"a";"ilargibete";"fff";
199;2;54;"illargibete";"a";"ilargibete";"fff";
200;2;55;"illargibete";"a";"ilargibete";"fff";
201;2;56;"illargibete";"a";"ilargibete";"fff";
202;2;57;"illargibete";"a";"ilargibete";"fff";
203;2;58;"illargibete";"a";"ilargibete";"fff";
204;2;59;"illargibete";"a";"ilargibete";"fff";
205;2;60;"illargibete";"a";"ilargibete";"fff";
206;2;61;"illbera";"a";"ilbera";"fff";
207;2;62;"illargibete";"a";"ilargibete";"fff";
208;2;63;"illargibete,ilbete";"a";"ilargibete";"fff";
209;2;64;"illargibete";"a";"ilargibete";"fff";
210;2;65;"illargibete";"a";"ilargibete";"fff";
211;2;66;"illargibete";"a";"ilargibete";"fff";
212;2;67;"illargiosatu,illargibete";"a";"ilargibete";"fff";
213;2;68;"illargibete";"a";"ilargibete";"fff";
214;2;69;"illargibete";"a";"ilargibete";"fff";
215;2;70;"illargibete";"a";"ilargibete";"fff";
216;2;71;"illargibete";"a";"ilargibete";"fff";
217;2;72;"illargibete";"a";"ilargibete";"fff";
218;2;73;"illargibete";"a";"ilargibete";"fff";
219;2;74;"ilargioxua";"a";"ilargioso";"fff";
220;2;75;"idargiaososua,illa osoa";"a";"ilargioso,iloso";"fff";
221;2;76;"idergibete,idergioso";"a";"ilargibete";"fff";
222;2;77;"ilbea";"a";"ilargibete,ilargioso";"fff";
223;2;78;"illargibete";"a";"ilargibete";"fff";
224;2;79;"illargibete";"a";"ilargibete";"fff";
225;2;80;"illargioso,illargibete";"a";"ilargibete";"fff";
226;2;81;"illargioso";"a";"ilargioso";"fff";
227;2;82;"illargibete";"a";"ilargibete";"fff";
228;2;83;"illargibete";"a";"ilargibete";"fff";
229;2;84;"illargibete,illargioso";"a";"ilargibete";"fff";
230;2;85;"illargibete";"a";"ilargibete";"fff";
231;2;86;"illargibete,illergibete";"a";"ilargibete";"fff";
232;2;87;"bete";"a";"ilargibete";"fff";
233;2;88;"illargibete";"a";"ilargibete";"fff";
234;2;89;"illargibete";"a";"ilargibete";"fff";
235;2;90;"illargibete";"a";"ilargibete";"fff";
236;2;91;"illergibete";"a";"ilargibete";"fff";
237;2;92;"ilergioso,ilergibetia";"a";"ilargibete";"fff";
238;2;93;"illargibete";"a";"ilargibete";"fff";
239;2;94;"ilergia beteik";;"ilargibete";"fff";
240;2;95;"ilergibete";;"ilargibete";"fff";
241;2;96;"ilergiosoa,ilergibetie";;"ilargibete";"fff";
242;2;97;"ildergebetea";;"ilargibete";"fff";
243;2;98;"ilargibete";;"ilargibete";"fff";
244;2;99;"ilargibete";;"ilargibete";"fff";
245;2;100;"ilargiosoa";;"ilargioso";"fff";
246;2;101;"illargibete,illargioso";;"ilargibete";"fff";
247;2;102;"ilargibete";;"ilargibete";"fff";
248;2;103;"ilargibete";;"ilargibete";"fff";
249;2;104;"ilargibete";;"ilargibete";"fff";
250;2;105;"ilargibete";;"ilargibete";"fff";
251;2;106;"ilargibete";;"ilargibete";"fff";
252;2;107;"ilargibete";;"ilargibete";"fff";
253;2;108;"ilargibete";;"ilargibete";"fff";
254;2;109;"argisari betia";;"argisagibete";"fff";
255;2;110;"ilargibete";;"ilargibete";"fff";
256;2;111;"argisagibethia,argisaribete";;"argisagibete";"fff";
257;2;112;"argiisaribete";;"argisagibete";"fff";
258;2;113;"ilargibete";;"ilargibete";"fff";
259;2;114;"illargibete";;"ilargibete";"fff";
260;2;115;"bethia";;"ilargibete";"fff";
261;2;116;"ilargibete";;"ilargibete";"fff";
262;2;117;"ilargibete";;"ilargibete";"fff";
263;2;118;"ilargibethea";;"ilargibete";"fff";
264;2;119;"ilargibete";;"ilargibete";"fff";
265;2;120;"ilargibete";;"ilargibete";"fff";
266;2;121;"ilargibethe";;"ilargibete";"fff";
267;2;122;"ilhargibethe";;"ilargibete";"fff";
268;2;123;"argiseiebethia";;"argisagibete";"fff";
269;2;124;"argisaribethe";;"argisagibete";"fff";
270;2;125;"ilargibethe";;"ilargibete";"fff";
271;2;126;"bethia";;"ilargibete";"fff";
272;2;127;"argisaitubetia,argisaribete";;"argisagibete";"fff";
273;2;128;"argisaibetia";;"argisagibete";"fff";
274;2;129;"argiseitebethia";;"argisagibete";"fff";
275;2;130;"argisaiteosoa";;"argisagiosoa";"fff";
276;2;131;"argiseitubetia";;"argisagibete";"fff";
277;2;132;"argisaitebethe";;"argisagibete";"fff";
278;2;133;"ilargibethe";;"ilargibete";"fff";
279;2;134;"argisagibethe";;"argisagibete";"fff";
280;2;135;"argisetiainbethia";;"argisagibete";"fff";
281;2;136;"argisagibethia";;"argisagibete";"fff";
282;2;137;"argisagibethia";;"argisagibete";"fff";
283;2;138;"argisagibethe";;"argisagibete";"fff";
284;2;139;"argisagibethe";;"argisagibete";"fff";
285;2;140;"argisagibethe";;"argisagibete";"fff";
286;2;141;"argisagibethe";;"argisagibete";"fff";
287;2;142;"argisagibethia";;"argisagibete";"fff";
288;2;143;"argisagibethe";;"argisagibete";"fff";
289;2;144;"argisagibethe";;"argisagibete";"fff";
290;2;145;"argisagibethe";;"argisagibete";"fff";
291;3;1;"ilbera";;"ilbera";"fff";
292;3;2;"ilbera";;"ilbera";"fff";
293;3;3;"ilbera";;"ilbera";"fff";
294;3;4;"menguante,ilbera";;"menguante,ilbera";"fff";
295;3;5;"urbera,ilbera";;"urbera,ilbera";"fff";
296;3;6;"menguante,ilbera";;"menguante,ilbera";"fff";
297;3;7;"ilbera";;"ilbera";"fff";
298;3;8;"ilbera";;"ilbera";"fff";
299;3;9;"menguante,ilbera";;"menguante,ilbera";"fff";
300;3;10;"ilbera,urek bera";;"ilbera,beherantz";"fff";
301;3;11;"ilbera";;"ilbera";"fff";
302;3;12;"menguante,ilbera";;"menguante,ilbera";"fff";
303;3;13;"menguante,ilbera";;"menguante,ilbera";"fff";
304;3;14;"ilbera";;"ilbera";"fff";
305;3;15;"berantza,urek bera";;"beherantz";"fff";
306;3;16;"ilbera";;"ilbera";"fff";
307;3;17;"ilbera";;"ilbera";"fff";
308;3;18;"ilbera";;"ilbera";"fff";
309;3;19;"igitargixeberantza,ilbera";;"beherantz,ilbera";"fff";
310;3;20;"itargierdi,ilbera";;"iretargierdi,ilbera";"fff";
311;3;21;"urepea,ilbera";;"beherantz,ilbera";"fff";
312;3;22;"ilbera";;"ilbera";"fff";
313;3;23;"ilbera";;"ilbera";"fff";
314;3;24;"ilbera";;"ilbera";"fff";
315;3;25;"ilbera";;"ilbera";"fff";
316;3;26;"ilbera";;"ilbera";"fff";
317;3;27;"ilbera";;"ilbera";"fff";
318;3;28;"ilbera";;"ilbera";"fff";
319;3;29;"ilbera";;"ilbera";"fff";
320;3;30;"ilbera";;"ilbera";"fff";
321;3;31;"menguante";;"menguante";"fff";
322;3;32;"ilbera";;"ilbera";"fff";
323;3;33;"ilbera";;"ilbera";"fff";
324;3;34;"ilbera";;"ilbera";"fff";
325;3;35;"ilbera";;"ilbera";"fff";
326;3;36;"ilbera";;"ilbera";"fff";
327;3;37;"ilbera lauren";;"ilbera";"fff";
328;3;38;"ilbera";;"ilbera";"fff";
329;3;39;"ilbera";;"ilbera";"fff";
330;3;40;"illbera";;"ilbera";"fff";
331;3;41;"ilbera";;"ilbera";"fff";
332;3;42;"ilbera";;"ilbera";"fff";
333;3;43;"ilbera";;"ilbera";"fff";
334;3;44;"ilbera";;"ilbera";"fff";
335;3;45;"kuarto,ilbera";;"ilbera";"fff";
336;3;46;"ilbera";;"kuarto,ilbera";"fff";
337;3;47;"ilbera";;"ilbera";"fff";
338;3;48;"ilbera";;"ilbera";"fff";
339;3;49;"kuartoa";;"kuarto";"fff";
340;3;50;"ilbera";;"ilbera";"fff";
341;3;51;"ilbera";;"ilbera";"fff";
342;3;52;"illargierdi,ilbera";;"iretargierdi,ilbera";"fff";
343;3;53;"ilbera";;"ilbera";"fff";
344;3;54;"ilbera";;"ilbera";"fff";
345;3;55;"ilbera";;"ilbera";"fff";
346;3;56;"illbera";;"ilbera";"fff";
347;3;57;"ilbera";;"ilbera";"fff";
348;3;58;"ilbera";;"ilbera";"fff";
349;3;59;"ilbera";;"ilbera";"fff";
350;3;60;"ilbera";;"ilbera";"fff";
351;3;61;"ilbera,bajan";;"ilbera,bajan";"fff";
352;3;62;"ilbera";;"ilbera";"fff";
353;3;63;"illbera";;"ilbera";"fff";
354;3;64;"ilbera,bera";;"ilbera";"fff";
355;3;65;"ilbera";;"ilbera";"fff";
356;3;66;"ilbera";;"ilbera";"fff";
357;3;67;"illargierdi,ilbera";;"iretargierdi,ilbera";"fff";
358;3;68;"illbera";;"ilbera";"fff";
359;3;69;"ilbera";;"ilbera";"fff";
360;3;70;"ilbera";;"ilbera";"fff";
361;3;71;"gutxitzen,jexten,ilbera";;"beherantz,ilbera";"fff";
362;3;72;"illbera";;"ilbera";"fff";
363;3;73;"ilbera";;"ilbera";"fff";
364;3;74;"ilondo";;"ilondo";"fff";
365;3;75;"illondo";;"ilondo";"fff";
366;3;76;"ilbera,illondo";;"ilbera,ilondo";"fff";
367;3;77;"illargierdi";;"iretargierdi";"fff";
368;3;78;"ilbera";;"ilbera";"fff";
369;3;79;"ilbera";;"ilbera";"fff";
370;3;80;"illargierdi,ilbera";;"iretargierdi,ilbera";"fff";
371;3;81;"ilbera";;"ilbera";"fff";
372;3;82;"ilbera";;"ilbera";"fff";
373;3;83;"ilbera";;"ilbera";"fff";
374;3;84;"ilbera";;"ilbera";"fff";
375;3;85;"ilzar";;"iltzar";"fff";
376;3;86;"iltzar";;"iltzar";"fff";
377;3;87;"ilbera";;"ilbera";"fff";
378;3;88;"ilbera";;"ilbera";"fff";
379;3;89;"berapen,ilbera,illargizar";;"beherapen,ilbera,iltzar";"fff";
380;3;90;"iltzar";;"iltzar";"fff";
381;3;91;"berapen";;"beherapen";"fff";
382;3;92;"bajan,berapen";;"beherantz,beherapen";"fff";
383;3;93;"illargi beerapena";;"beherapen";"fff";
384;3;94;"iltzar,menduan,ilergia beiti";;"iltzar,menduan,beherantz";"fff";
385;3;95;"berapen";;"beherapen";"fff";
386;3;96;"ilzar";;"iltzar";"fff";
387;3;97;"iltzar";;"iltzar";"fff";
388;3;98;"beherapen";;"beherapen";"fff";
389;3;99;"iltzarra,menduan";;"iltzar,menduan";"fff";
390;3;100;"ilargia menduan,ilargia sauntstian";;"menduan,saunstian";"fff";
391;3;101;"berapen";;"beherapen";"fff";
392;3;102;"berapen";;"beherapen";"fff";
393;3;103;"beapena";;"beherapen";"fff";
394;3;104;"berapen";;"beherapen";"fff";
395;3;105;"beerapena";;"beherapen";"fff";
396;3;106;"ilargierdi,beerapen";;"iretargierdi,beherapen";"fff";
397;3;107;"beerapen";;"beherapen";"fff";
398;3;108;"beerapen";;"beherapen";"fff";
399;3;109;"azken argizaria";;"azken argizaria";"fff";
400;3;110;"beherapen";;"beherapen";"fff";
401;3;111;"behapena,azken kartiela";;"beherapen,azken kartiela";"fff";
402;3;112;"beherapen";;"beherapen";"fff";
403;3;113;"beerapen";;"beherapen";"fff";
404;3;114;"beerapen";;"beherapen";"fff";
405;3;115;"beherapena";;"beherapen";"fff";
406;3;116;"beerapen";;"beherapen";"fff";
407;3;117;"beerapen";;"beherapen";"fff";
408;3;118;"ilargi laurdena,ilargi beherapena";;"laurdena,beherapen";"fff";
409;3;119;"beerapen";;"beherapen";"fff";
410;3;120;"beerapen";;"beherapen";"fff";
411;3;121;"beerapen";;"beherapen";"fff";
412;3;122;"beherapen";;"beherapen";"fff";
413;3;123;"behapena";;"beherapen";"fff";
414;3;124;"behapen";;"beherapen";"fff";
415;3;125;"beherapen";;"beherapen";"fff";
416;3;126;"beherapen";;"beherapen";"fff";
417;3;127;"behapena,berapen";;"beherapen";"fff";
418;3;128;"beerapena";;"beherapen";"fff";
419;3;129;"behapena";;"beherapen";"fff";
420;3;130;"beapena";;"beherapen";"fff";
421;3;131;"behapena";;"beherapen";"fff";
422;3;132;"behapen";;"beherapen";"fff";
423;3;133;"beherapena";;"beherapen";"fff";
424;3;134;"karta,behapena";;"kuarto,beherapen";"fff";
425;3;135;"behapena";;"beherapen";"fff";
426;3;136;"extiapena";;"eztiapen";"fff";
427;3;137;"estiapena";;"eztiapen";"fff";
428;3;138;"argizaibehea,beheako eztiapenak";;"argizaribete,eztiapen";"fff";
429;3;139;"argizagi kart,estiapen";;"kuarto,eztiapen";"fff";
430;3;140;"extiapena,lehen kartiela,estiapen";;"eztiapen,kartiela";"fff";
431;3;141;"estiapen,eztiapen";;"eztiapen";"fff";
432;3;142;"argizagi karta,lehen karta,argizagibehea,eztiapen,aphal";;"kuarto,eztiapen,argizaribehe,apal";"fff";
433;3;143;"azken karta,eztiapen";;"kuarto,eztiapen";"fff";
434;3;144;"extiapena,extiape";;"eztiapen";"fff";
435;3;145;"eztiapena";;"eztiapen";"fff";
436;4;1;"eguski";;"eguzki";"fff";
437;4;2;"eguski";;"eguzki";"fff";
438;4;3;"eguski";;"eguzki";"fff";
439;4;4;"eguski";;"eguzki";"fff";
440;4;5;"eguski";;"eguzki";"fff";
441;4;6;"eguski";;"eguzki";"fff";
442;4;7;"eguski";;"eguzki";"fff";
443;4;8;"eguski";;"eguzki";"fff";
444;4;9;"eguski";;"eguzki";"fff";
445;4;10;"eguski";;"eguzki";"fff";
446;4;11;"eguski";;"eguzki";"fff";
447;4;12;"eguski";;"eguzki";"fff";
448;4;13;"eguski";;"eguzki";"fff";
449;4;14;"eguski";;"eguzki";"fff";
450;4;15;"eguski";;"eguzki";"fff";
451;4;16;"eguski";;"eguzki";"fff";
452;4;17;"eguski";;"eguzki";"fff";
453;4;18;"eguski";;"eguzki";"fff";
454;4;19;"eguski";;"eguzki";"fff";
455;4;20;"eguski";;"eguzki";"fff";
456;4;21;"eguski";;"eguzki";"fff";
457;4;22;"euski";;"eguzki";"fff";
458;4;23;"eguski";;"eguzki";"fff";
459;4;24;"eguski";;"eguzki";"fff";
460;4;25;"euski";;"eguzki";"fff";
461;4;26;"euski";;"eguzki";"fff";
462;4;27;"eguski";;"eguzki";"fff";
463;4;28;"euski";;"eguzki";"fff";
464;4;29;"euski";;"eguzki";"fff";
465;4;30;"euski";;"eguzki";"fff";
466;4;31;"euski";;"eguzki";"fff";
467;4;32;"eguski";;"eguzki";"fff";
468;4;33;"eguski";;"eguzki";"fff";
469;4;34;"eguski";;"eguzki";"fff";
470;4;35;"eguski";;"eguzki";"fff";
471;4;36;"euski";;"eguzki";"fff";
472;4;37;"euski";;"eguzki";"fff";
473;4;38;"eguski";;"eguzki";"fff";
474;4;39;"euski";;"eguzki";"fff";
475;4;40;"euski";;"eguzki";"fff";
476;4;41;"euski";;"eguzki";"fff";
477;4;42;"euski";;"eguzki";"fff";
478;4;43;"euzki";;"eguzki";"fff";
479;4;44;"euzki";;"eguzki";"fff";
480;4;45;"euski";;"eguzki";"fff";
481;4;46;"euski";;"eguzki";"fff";
482;4;47;"euzki";;"eguzki";"fff";
483;4;48;"euzki";;"eguzki";"fff";
484;4;49;"eguzki";;"eguzki";"fff";
485;4;50;"eguzki";;"eguzki";"fff";
486;4;51;"euzki";;"eguzki";"fff";
487;4;52;"euzki";;"eguzki";"fff";
488;4;53;"euzki";;"eguzki";"fff";
489;4;54;"euzki";;"eguzki";"fff";
490;4;55;"euzki";;"eguzki";"fff";
491;4;56;"euzki";;"eguzki";"fff";
492;4;57;"euzki";;"eguzki";"fff";
493;4;58;"eguzki,euzki";;"eguzki";"fff";
494;4;59;"euzki";;"eguzki";"fff";
495;4;60;"euzki";;"eguzki";"fff";
496;4;61;"euzki";;"eguzki";"fff";
497;4;62;"euzki";;"eguzki";"fff";
498;4;63;"euzki";;"eguzki";"fff";
499;4;64;"euzki";;"eguzki";"fff";
500;4;65;"euzki";;"eguzki";"fff";
501;4;66;"euzki";;"eguzki";"fff";
502;4;67;"euzki";;"eguzki";"fff";
503;4;68;"eguzki";;"eguzki";"fff";
504;4;69;"eguzki";;"eguzki";"fff";
505;4;70;"euzki";;"eguzki";"fff";
506;4;71;"iruzki";;"eguzki";"fff";
507;4;72;"eguzki";;"eguzki";"fff";
508;4;73;"eguzki";;"eguzki";"fff";
509;4;74;"iuzki";;"eguzki";"fff";
510;4;75;"iruuzki";;"eguzki";"fff";
511;4;76;"iruzki";;"eguzki";"fff";
512;4;77;"iuzki";;"eguzki";"fff";
513;4;78;"euzki";;"eguzki";"fff";
514;4;79;"euzki";;"eguzki";"fff";
515;4;80;"eguzki,iuzki";;"eguzki";"fff";
516;4;81;"euzki";;"eguzki";"fff";
517;4;82;"eguzki";;"eguzki";"fff";
518;4;83;"euzke";;"eguzki";"fff";
519;4;84;"iuzki";;"eguzki";"fff";
520;4;85;"iguzki";;"eguzki";"fff";
521;4;86;"iduzki";;"eguzki";"fff";
522;4;87;"eguzki";;"eguzki";"fff";
523;4;88;"iguzki";;"eguzki";"fff";
524;4;89;"iguzki";;"eguzki";"fff";
525;4;90;"iruzki";;"eguzki";"fff";
526;4;91;"iruzki";;"eguzki";"fff";
527;4;92;"iduzki";;"eguzki";"fff";
528;4;93;"iruzki";;"eguzki";"fff";
529;4;94;"iruzki";;"eguzki";"fff";
530;4;95;"iduzki";;"eguzki";"fff";
531;4;96;"iruzki";;"eguzki";"fff";
532;4;97;"iruzki";;"eguzki";"fff";
533;4;98;"iruzki";;"eguzki";"fff";
534;4;99;"iduzki";;"eguzki";"fff";
535;4;100;"iguzki";;"eguzki";"fff";
536;4;101;"iguzki";;"eguzki";"fff";
537;4;102;"iuzki";;"eguzki";"fff";
538;4;103;"iguzki";;"eguzki";"fff";
539;4;104;"iguzki";;"eguzki";"fff";
540;4;105;"eguzki";;"eguzki";"fff";
541;4;106;"iruzki";;"eguzki";"fff";
542;4;107;"eduzki";;"eguzki";"fff";
543;4;108;"iguzki";;"eguzki";"fff";
544;4;109;"iguzki";;"eguzki";"fff";
545;4;110;"iruzki";;"eguzki";"fff";
546;4;111;"iuzki";;"eguzki";"fff";
547;4;112;"iguzki";;"eguzki";"fff";
548;4;113;"iuzki";;"eguzki";"fff";
549;4;114;"iguzki";;"eguzki";"fff";
550;4;115;"ekherri,mahamet,ekhi,mahumet";;"ekerri,mahumet,ekhi";"fff";
551;4;116;"iguzki";;"eguzki";"fff";
552;4;117;"iguzki";;"eguzki";"fff";
553;4;118;"iguzki";;"eguzki";"fff";
